t,1,2,3,4,5,6
75280.0000,2107.1973,-281.4554,1852.6285,180.2086,-151.1739,82.1414
75300.0000,2109.8713,-280.9379,1845.9490,171.6229,-155.6677,84.2887
75320.0000,2128.1858,-270.4976,1858.2190,157.6595,-171.7223,85.5803
75340.0000,2116.5227,-288.6906,1847.5813,168.0316,-168.1802,79.1993
75360.0000,2134.2285,-272.2664,1858.4969,162.8757,-171.5899,89.4316
75380.0000,2106.4592,-296.4566,1853.1659,191.4481,-164.3779,80.9211
75400.0000,2142.9133,-275.5365,1866.4651,159.7470,-168.3922,81.9041
75420.0000,2130.0203,-281.5399,1864.8623,173.4922,-168.3641,79.3040
75440.0000,2118.1211,-296.5595,1862.2515,184.1152,-156.1655,78.1188
75460.0000,2141.3669,-289.1110,1870.9421,151.2684,-164.7316,68.0779
75480.0000,2137.9998,-273.4120,1867.3699,163.2386,-157.3865,89.6123
75500.0000,2144.2908,-270.4450,1876.1176,168.7360,-156.1670,93.4532
75520.0000,2161.2715,-282.2021,1904.2733,197.9566,-150.0552,99.1452
75540.0000,2146.9919,-259.4551,1884.1810,177.3089,-150.4230,98.4265
75560.0000,2140.7366,-252.4837,1861.7861,166.1521,-148.7383,97.2437
75580.0000,2155.2219,-256.0726,1890.3674,178.0158,-148.7798,100.8611
75600.0000,2146.3228,-262.7733,1879.2648,176.8714,-145.3787,89.2885
75620.0000,2136.5793,-258.0498,1857.8059,173.8334,-140.9393,98.9054
75640.0000,2132.8252,-297.9301,1881.6016,215.1467,-134.4625,93.6667
75660.0000,2159.1699,-252.8829,1876.7816,168.2918,-149.6637,104.9030
75680.0000,2125.6106,-244.4012,1831.0073,160.0220,-146.7708,104.7593
75700.0000,2137.0723,-292.4747,1869.3503,201.9860,-140.6849,85.0990
75720.0000,2132.5146,-280.8196,1843.0713,169.2422,-148.6821,82.1774
75740.0000,2125.8452,-297.7024,1850.4176,195.2694,-144.1391,88.4462
75760.0000,2112.4360,-278.5888,1810.7832,161.5412,-143.0899,87.3649
75780.0000,2122.4727,-271.6704,1836.6559,169.1126,-141.3460,84.2512
75800.0000,2103.1436,-300.6880,1817.7902,169.3200,-153.7097,77.7975
75820.0000,2073.7397,-293.5873,1779.4486,162.4642,-153.3621,77.9106
75840.0000,2133.9666,-241.5538,1844.9159,167.9844,-143.3680,106.3603
75860.0000,2114.4607,-284.1990,1838.0364,181.0585,-141.8963,88.0351
75880.0000,2128.0203,-276.8316,1852.6283,169.8467,-141.4126,78.7632
75900.0000,2104.8325,-298.2855,1825.5066,169.2538,-141.0956,75.5670
75920.0000,2108.3174,-278.2726,1827.9442,169.6745,-145.9259,85.6954
75940.0000,2105.5752,-289.1545,1831.6219,174.9608,-144.3754,81.5319
75960.0000,2122.8755,-285.7306,1866.3478,183.9626,-136.1616,82.5698
75980.0000,2112.4736,-296.7037,1849.0266,174.8202,-144.1800,74.3667
76000.0000,2096.8320,-303.9373,1851.2698,187.4103,-142.3735,71.8339
76020.0000,2114.7097,-302.6089,1857.0186,171.7738,-136.2526,68.6438
76040.0000,2104.4907,-304.4059,1860.7584,193.0111,-139.3145,72.2668
76060.0000,2109.7415,-309.9728,1862.0024,179.7006,-137.5585,62.7657
76080.0000,2132.9756,-329.5361,1897.6987,201.8959,-135.9247,70.8690
76100.0000,2090.2275,-294.5981,1848.9836,176.3327,-137.6659,69.3965
76120.0000,2093.8115,-317.9670,1849.1217,174.6038,-140.8795,62.0773
76140.0000,2128.3989,-320.1095,1897.6389,183.7937,-135.4898,57.3111
76160.0000,2105.5142,-331.0065,1889.7574,195.7692,-128.0115,53.2345
76180.0000,2082.5369,-324.8135,1857.0795,188.1932,-128.5085,57.2866
76200.0000,2096.9475,-310.0343,1865.2401,178.1214,-128.9812,64.9527
76220.0000,2095.3630,-294.4926,1863.8218,171.4076,-136.5644,73.1015
76240.0000,2100.6707,-305.2726,1881.6421,177.8749,-131.3349,60.0626
76260.0000,2087.6091,-318.2482,1871.8108,186.0561,-132.3303,52.5497
76280.0000,2093.7495,-318.2433,1882.7416,194.4491,-127.5924,64.7383
76300.0000,2108.5112,-272.7799,1871.6595,165.5687,-131.2727,70.5802
76320.0000,2101.7986,-298.1685,1876.1687,170.0812,-136.2419,62.3149
76340.0000,2062.1191,-323.1407,1846.8954,189.6694,-139.3842,57.3319
76360.0000,2082.0208,-298.7556,1860.2775,173.4533,-130.1410,60.1313
76380.0000,2082.8301,-305.0669,1883.8142,208.6488,-130.0258,71.2905
76400.0000,2060.7480,-274.2582,1843.3345,175.7797,-136.2233,68.5955
76420.0000,2087.2715,-293.6118,1875.2531,185.4817,-135.2934,68.6539
76440.0000,2056.7168,-311.4446,1835.3605,177.8680,-139.4789,63.4506
76460.0000,2064.4678,-291.2369,1839.9019,180.1272,-140.6248,74.2817
76480.0000,2083.6238,-263.4086,1858.1707,182.3147,-130.4023,90.4536
76500.0000,2104.9097,-254.0128,1888.1069,194.7810,-132.1273,104.4038
76520.0000,2046.9065,-294.1494,1798.4313,151.9601,-152.2370,64.4193
76540.0000,2020.2043,-357.5612,1806.6753,191.3120,-139.5714,45.8832
76560.0000,2064.9463,-326.1782,1829.6643,184.4750,-155.3532,71.5471
76580.0000,2071.2371,-285.9448,1840.9795,187.4073,-138.0845,94.3131
76600.0000,2092.6121,-263.3303,1843.9304,153.6117,-147.3729,93.5368
76620.0000,2089.0483,-267.3989,1836.1793,158.1146,-146.2161,88.9394
76640.0000,2048.8198,-328.4714,1811.7906,172.4185,-152.3783,52.7800
76660.0000,2037.4158,-298.7434,1811.6426,190.9395,-139.0009,78.3475
76680.0000,2072.5212,-278.1721,1847.9514,197.0618,-123.2218,98.3659
76700.0000,2025.2939,-267.0097,1784.0676,182.7644,-121.0031,97.4301
76720.0000,2002.9465,-350.2378,1800.7063,242.4208,-131.3713,68.3255
76740.0000,2020.6960,-348.5126,1803.6376,216.9581,-137.4727,62.1953
76760.0000,2051.9080,-322.9312,1837.8608,238.4788,-126.2749,96.7863
76780.0000,2066.4187,-313.3367,1836.0774,203.9698,-136.8179,84.5368
76800.0000,2044.0770,-313.2494,1812.6378,201.6673,-128.1295,84.7877
76820.0000,2023.2898,-356.1786,1795.8761,188.1182,-151.0333,46.5991
76840.0000,2015.5769,-367.9175,1799.5693,206.4147,-145.4021,39.5986
76860.0000,2063.1865,-316.3318,1826.9377,178.2778,-156.1654,71.7389
76880.0000,2074.8457,-257.3139,1826.4214,172.3133,-148.4542,97.4712
76900.0000,2079.9536,-266.2225,1840.1033,187.0055,-139.3810,96.3099
76920.0000,2054.5093,-291.8681,1811.5726,177.1998,-148.8083,74.4475
76940.0000,2052.9834,-313.5916,1820.4199,182.1945,-160.4816,60.2679
76960.0000,2053.5068,-305.2864,1813.9294,174.7548,-152.0640,61.1589
76980.0000,2057.9370,-304.6390,1825.2870,186.8616,-150.5050,73.6722
77000.0000,2081.8501,-259.8211,1840.6089,173.2814,-145.1927,90.0030
77020.0000,2084.2422,-282.2429,1837.1694,171.9923,-155.8922,81.3940
77040.0000,2071.9700,-300.7913,1845.8826,197.3299,-146.2734,74.0643
77060.0000,2052.5835,-306.2774,1815.9946,191.8871,-145.7363,69.9131
77080.0000,2069.2231,-329.6175,1835.7954,198.3587,-150.4463,64.9082
77100.0000,2074.9814,-272.2902,1813.0907,164.6052,-144.0829,85.9706
77120.0000,2057.1531,-294.7493,1809.4178,179.3305,-148.6517,78.5965
77140.0000,2075.0525,-281.9277,1824.9644,179.5736,-140.8736,87.9227
77160.0000,2050.6240,-329.9991,1821.9330,202.8059,-146.7686,67.2056
77180.0000,2061.0583,-335.7108,1829.1803,187.6862,-152.8016,54.2650
77200.0000,2071.7432,-297.5475,1814.1533,162.3892,-155.3398,70.0688
77220.0000,2069.9246,-320.0621,1833.0078,189.5673,-141.5955,68.6763
77240.0000,2060.2180,-311.9243,1813.7168,178.1800,-144.0327,71.5927
77260.0000,2057.5786,-326.1554,1817.5360,190.6709,-140.7286,67.9656
77280.0000,2062.5261,-315.0018,1816.5719,183.9364,-151.0585,75.4258
77300.0000,2058.5200,-318.3924,1810.9312,183.4238,-144.3507,69.1483
77320.0000,2039.7896,-319.5801,1798.4896,187.8032,-152.2126,63.9275
77340.0000,2047.9410,-309.3968,1817.7793,206.8707,-140.3412,76.3517
77360.0000,2050.5364,-325.4080,1807.0105,197.8860,-148.8412,71.4730
77380.0000,2069.5867,-301.8836,1824.3179,196.9311,-144.3417,84.6122
77400.0000,2064.3960,-285.4612,1811.1007,180.5202,-155.2369,86.7695
77420.0000,2060.5051,-303.2540,1821.5380,196.0576,-152.5412,78.2488
77440.0000,2054.0168,-311.4450,1801.4056,183.4950,-153.2385,68.4550
77460.0000,2063.0977,-301.4500,1816.5787,179.7864,-155.3026,64.3112
77480.0000,2081.2961,-304.5200,1812.2612,166.3087,-157.0441,67.3708
77500.0000,2102.5908,-302.0982,1838.5601,170.2113,-172.4080,79.7809
77520.0000,2109.7380,-258.8435,1845.0811,161.3964,-160.8598,97.3120
77540.0000,2077.2512,-312.4490,1819.9341,173.0238,-158.8274,65.6215
77560.0000,2094.1003,-331.2203,1843.4865,172.1761,-160.9958,55.3573
77580.0000,2085.5991,-292.6027,1825.6641,157.6287,-159.1789,68.8971
77600.0000,2084.2896,-291.9379,1831.1492,160.2360,-163.6525,69.5448
77620.0000,2079.6106,-270.5959,1809.4199,142.3962,-156.8489,70.6589
77640.0000,2049.8381,-322.8198,1814.2888,199.5854,-148.0496,65.7885
77660.0000,2072.7913,-330.5717,1835.0730,190.5491,-153.8514,59.1836
77680.0000,2120.9053,-315.9319,1889.0886,184.0194,-143.9305,58.9961
77700.0000,2067.3823,-297.5480,1813.5905,162.6042,-155.1720,65.5224
77720.0000,2069.3896,-303.3145,1827.5953,164.6908,-158.5292,54.9267
77740.0000,2075.2307,-350.0916,1854.4038,202.4776,-154.9256,43.7190
77760.0000,2077.3806,-302.6679,1839.0791,171.5397,-153.7171,56.7369
77780.0000,2104.7283,-318.1110,1868.9280,169.1702,-158.5369,47.7003
77800.0000,2094.4504,-313.5983,1859.3743,168.5803,-160.7377,49.6996
77820.0000,2099.2410,-322.0591,1849.9337,155.5863,-171.4518,49.1634
77840.0000,2084.8892,-311.3034,1839.3492,163.8703,-162.7376,56.1075
77860.0000,2088.5576,-337.5616,1852.3042,183.0429,-162.5358,52.9768
77880.0000,2087.1577,-300.2301,1838.0123,162.5926,-157.3949,59.9880
77900.0000,2083.5908,-326.2435,1857.2338,194.3320,-160.3324,55.6894
77920.0000,2110.9365,-302.9600,1867.9131,165.4322,-151.0981,53.8474
77940.0000,2103.5881,-290.7031,1850.2554,156.1961,-156.8644,62.5519
77960.0000,2138.6328,-283.2533,1883.5170,159.4641,-153.6359,66.4363
77980.0000,2153.6587,-262.5667,1886.7860,151.4578,-146.1883,79.6173
78000.0000,2124.4680,-311.9309,1883.4667,183.5291,-146.7653,60.1704
78020.0000,2124.8032,-295.0048,1855.5804,142.3211,-147.8340,52.5408
78040.0000,2092.1533,-319.2314,1834.4683,164.0745,-151.0470,49.1763
78060.0000,2104.7747,-304.3637,1839.2123,157.5640,-145.4743,55.5713
78080.0000,2158.7761,-278.2787,1897.0714,181.4246,-145.5548,89.8149
78100.0000,2093.6868,-319.1139,1845.2932,175.8497,-152.3709,52.1989
78120.0000,2082.2312,-337.9180,1815.0183,160.2708,-154.0019,45.5726
78140.0000,2124.0635,-293.0632,1835.4122,157.0638,-145.7285,74.8110
78160.0000,2077.8083,-316.4059,1806.2983,182.3127,-157.3199,73.1033
78180.0000,2131.9204,-298.4991,1845.3497,162.9534,-153.6430,65.5425
78200.0000,2105.5884,-281.1977,1814.5433,161.6413,-152.4492,75.8516
78220.0000,2074.2449,-304.0606,1797.4143,193.7739,-139.3982,78.3424
78240.0000,2065.3870,-293.4117,1785.6788,177.6759,-137.8235,67.9221
78260.0000,2077.6292,-308.5027,1790.5011,166.1263,-151.5968,55.9508
78280.0000,2092.4092,-286.7303,1797.7872,165.9534,-160.5787,76.3915
78300.0000,2057.7310,-279.6995,1765.6792,171.4798,-153.6695,68.7661
78320.0000,2087.6282,-289.8420,1791.9702,151.9058,-156.6238,58.0352
78340.0000,2079.7876,-253.6035,1791.1444,158.0588,-154.8385,89.0524
78360.0000,2076.7129,-291.4341,1795.6189,163.4947,-149.0426,60.9476
78380.0000,2043.0524,-264.4442,1756.7014,159.0576,-158.6987,76.5495
78400.0000,2066.6326,-286.3434,1771.5398,155.7026,-156.8788,70.8643
78420.0000,2071.9287,-262.2304,1783.8945,151.8769,-144.6368,73.3036
78440.0000,2059.4724,-249.7163,1771.2024,146.3256,-152.7272,84.8143
78460.0000,2096.1816,-233.8770,1808.4031,159.1232,-145.6955,110.0540
78480.0000,2060.2815,-257.1835,1771.0637,147.6584,-145.2077,81.6556
78500.0000,2071.5359,-276.3629,1797.4658,160.8696,-147.8870,74.2875
78520.0000,2083.8513,-247.4084,1809.2983,162.3061,-139.0281,90.0743
78540.0000,2087.7070,-267.5491,1818.9446,154.5534,-150.2608,73.4128
78560.0000,2127.6145,-255.0002,1847.7949,142.3252,-154.9210,83.6301
78580.0000,2058.7566,-252.3255,1770.5679,143.6214,-148.3190,85.4880
78600.0000,2071.4912,-273.6080,1788.4357,136.1496,-150.2102,69.2197
78620.0000,2099.7854,-244.2254,1806.4193,125.8228,-156.7484,86.4460
78640.0000,2119.9441,-245.4911,1843.3513,154.0808,-138.2422,94.9962
78660.0000,2107.9260,-271.1295,1830.4734,137.5625,-146.6280,70.0159
78680.0000,2087.5632,-254.4387,1793.8760,109.7421,-158.7018,71.2629
78700.0000,2071.4661,-290.0274,1803.6355,151.1858,-149.5984,68.6536
78720.0000,2074.6597,-273.1214,1793.6172,146.7901,-148.0544,83.6135
78740.0000,2062.7688,-316.2440,1795.7568,161.2452,-150.4131,52.1440
78760.0000,2064.4941,-297.4307,1785.3912,158.8188,-148.4031,64.1252
78780.0000,2060.0059,-320.8784,1792.2826,168.9987,-150.3277,57.3253
78800.0000,2059.4512,-302.3414,1774.5403,152.6350,-154.3681,64.8500
78820.0000,2055.6423,-307.7440,1775.7041,169.5390,-149.8736,65.7324
78840.0000,2069.1724,-320.4511,1791.9081,160.4831,-152.7233,49.8072
78860.0000,2063.1138,-315.2110,1783.9086,167.3292,-150.2758,63.0651
78880.0000,2062.6382,-321.1054,1795.5420,191.4806,-148.4257,65.1650
78900.0000,2076.0264,-298.6278,1804.4873,170.6303,-143.0717,68.6855
78920.0000,2052.3684,-307.0520,1771.4775,150.6448,-158.7432,53.1140
78940.0000,2076.1936,-288.4630,1802.1730,149.3547,-149.9783,63.2117
78960.0000,2076.1904,-288.0643,1791.3685,145.6388,-157.2967,68.3325
78980.0000,2071.4448,-282.9687,1781.8546,139.3825,-154.3558,71.9429
79000.0000,2076.4700,-296.8195,1790.9387,146.8148,-153.8582,64.7260
79020.0000,2081.8286,-281.3974,1806.4888,149.6584,-155.2433,71.0113
79040.0000,2043.8914,-288.5882,1759.1223,155.0804,-149.5081,71.5938
79060.0000,2085.6440,-276.5587,1794.2994,141.9989,-156.0411,78.3204
79080.0000,2066.5667,-293.2279,1809.8271,185.8023,-140.7868,77.8498
79100.0000,2053.5850,-257.7544,1764.0774,145.6635,-152.8846,84.4585
79120.0000,2054.1318,-280.3198,1786.2913,165.1639,-147.7562,72.6584
79140.0000,2047.3269,-285.6313,1771.8022,154.8091,-156.2147,74.4267
79160.0000,2049.7856,-277.3969,1786.3638,173.3644,-142.8890,83.5819
79180.0000,2035.6133,-287.5644,1768.2343,174.3039,-143.5950,77.9787
79200.0000,2038.0551,-288.2040,1775.7233,174.6644,-136.4573,79.3361
79220.0000,2034.4412,-283.9647,1771.9432,175.2094,-132.4607,80.7324
79240.0000,2034.5295,-307.0728,1772.6418,163.3708,-143.3852,68.1027
79260.0000,2028.8615,-284.4637,1752.7687,138.8300,-146.1908,69.4054
79280.0000,2006.6157,-306.2589,1745.4348,153.3218,-153.8819,64.4972
79300.0000,2029.3232,-276.9729,1751.4183,143.3389,-148.9763,78.8955
79320.0000,2035.6199,-277.5473,1780.4045,165.4250,-141.7150,83.8536
79340.0000,2010.7134,-285.4218,1736.6467,156.3365,-149.2493,76.7613
79360.0000,2015.4652,-272.6016,1757.0088,165.9173,-144.9162,84.5347
79380.0000,2020.5182,-282.7224,1761.0278,170.1165,-139.8576,81.7973
79400.0000,2032.2509,-285.3136,1768.1014,172.1517,-147.7217,80.2167
79420.0000,2036.4250,-296.9342,1780.0081,166.1773,-155.7183,70.3317
79440.0000,2040.2336,-280.6663,1770.9170,152.7989,-157.1359,72.6817
79460.0000,2034.6899,-304.0249,1778.8165,176.9534,-152.6482,71.0084
79480.0000,2036.2572,-283.9182,1773.5186,170.2521,-150.2890,80.6606
79500.0000,2012.8386,-290.7061,1762.7764,180.3940,-164.4236,79.6696
79520.0000,2006.2196,-265.1860,1724.0033,156.8537,-151.2925,86.9209
79540.0000,1997.2688,-277.6829,1728.9948,180.1668,-146.4105,91.5987
79560.0000,2010.5206,-275.7169,1742.0731,163.2582,-151.2258,82.7170
79580.0000,2029.9823,-270.4545,1758.3340,164.8945,-146.7917,87.1284
79600.0000,2011.7446,-278.2278,1744.2968,169.7910,-151.4254,86.2978
79620.0000,2032.2372,-296.5678,1767.6018,165.1847,-156.9167,73.5659
79640.0000,2006.8577,-278.7160,1738.5725,165.8590,-146.9362,83.3772
79660.0000,1998.8611,-298.3300,1734.4034,168.1714,-146.3236,74.2066
79680.0000,1993.4069,-285.5033,1720.2626,151.9183,-148.8192,80.2196
79700.0000,2028.7881,-277.6467,1740.6072,156.0388,-145.1107,90.3565
79720.0000,2006.5828,-288.7748,1731.9825,161.4093,-134.1559,82.0399
79740.0000,2024.9344,-312.6390,1755.2205,179.3957,-130.1855,72.9843
79760.0000,1985.7795,-305.7338,1705.9812,155.6719,-137.3104,67.1014
79780.0000,1984.4789,-316.8474,1717.9121,169.6783,-133.3832,64.8068
79800.0000,2005.1985,-332.4705,1730.6208,165.5294,-136.3514,58.0312
79820.0000,1977.8174,-323.7307,1711.1517,163.9494,-129.7878,60.5457
79840.0000,1997.5532,-314.9865,1718.6049,146.3105,-136.1919,59.4342
79860.0000,2008.2587,-301.8776,1724.4281,133.1813,-139.9931,65.7784
79880.0000,2011.8372,-320.6782,1735.7097,138.1808,-145.8443,58.6564
79900.0000,2014.5356,-305.6235,1751.8058,150.3680,-132.4116,65.1644
79920.0000,1997.1244,-303.4115,1714.2590,126.7516,-141.2376,63.6873
79940.0000,2005.5601,-321.2523,1750.3286,148.1739,-127.8937,59.3653
79960.0000,1994.2843,-322.4661,1731.0669,145.4662,-129.5566,61.7360
79980.0000,2024.2968,-311.7043,1757.4070,137.4003,-133.5268,67.4057
80000.0000,2010.9222,-293.6618,1740.0674,143.2796,-122.4858,84.4781
80020.0000,1990.0706,-298.7620,1716.5939,135.0067,-124.5288,75.0224
80040.0000,1985.2114,-297.4205,1707.1320,132.4680,-122.6585,75.0924
80060.0000,1973.7124,-292.1293,1698.8207,123.9614,-131.4724,76.6866
80080.0000,1985.9785,-318.1879,1724.7852,144.2348,-128.9095,70.8815
80100.0000,1984.2345,-322.4348,1727.6603,144.8864,-111.1399,62.2867
80120.0000,2000.7499,-326.5363,1734.8843,128.1164,-120.4627,63.6330
80140.0000,2013.7799,-308.1255,1740.6544,124.2430,-108.9446,72.2950
80160.0000,2012.7220,-326.3394,1767.1068,151.3326,-101.6804,63.5403
80180.0000,1974.3693,-318.5593,1702.2728,109.6953,-112.7795,57.8860
80200.0000,1981.1262,-331.3545,1726.4785,131.0731,-101.4553,57.3830
80220.0000,1985.6306,-327.8611,1718.6451,121.9797,-103.9277,61.1016
80240.0000,2010.9086,-338.2022,1756.2795,140.9023,-95.6699,56.9460
80260.0000,1978.3965,-365.6280,1729.3137,154.2477,-90.6455,46.9793
80280.0000,1973.8816,-345.2736,1710.1616,149.3931,-89.0909,62.1559
80300.0000,1988.9104,-342.5970,1714.6367,139.5469,-88.4632,61.9743
80320.0000,1989.3251,-330.4410,1733.4432,142.7783,-79.7370,64.0285
80340.0000,1968.5571,-352.7616,1716.9882,156.7598,-74.1044,58.5799
80360.0000,2001.8456,-345.9611,1738.5013,147.1727,-67.8529,56.7455
80380.0000,1984.5719,-352.3515,1716.1200,137.2252,-67.0642,53.7956
80400.0000,1987.3840,-338.1791,1719.7423,147.3095,-58.2192,66.4646
80420.0000,2002.6064,-317.3095,1728.4586,128.5345,-66.7367,75.1938
80440.0000,1994.8807,-312.8045,1702.2787,109.6700,-69.2468,70.4012
80460.0000,2007.1497,-318.5619,1725.3271,125.2375,-58.2995,73.4891
80480.0000,1981.5006,-332.4621,1704.2004,132.1742,-58.3465,63.2019
80500.0000,1950.0743,-355.3028,1683.6710,143.5549,-50.3803,49.7084
80520.0000,2001.1196,-327.0880,1717.3521,109.8252,-54.5733,54.6411
80540.0000,1993.4036,-339.5376,1722.8228,122.5936,-48.1614,51.3306
80560.0000,2001.1244,-347.8677,1731.6221,115.8175,-50.2890,41.9524
80580.0000,2003.3652,-347.5987,1739.6371,136.4431,-54.9872,61.3834
80600.0000,2002.3949,-347.8645,1730.7122,124.9013,-47.2491,59.9339
80620.0000,2011.1521,-323.7419,1717.7269,97.1786,-57.0806,63.0391
80640.0000,1997.1846,-353.2993,1728.0063,115.5851,-54.2051,46.6006
80660.0000,2009.9500,-342.4713,1708.0814,89.2386,-58.8738,43.6764
80680.0000,2007.6735,-352.5216,1731.6892,122.8550,-53.2808,49.9212
80700.0000,2000.7601,-338.6334,1714.2727,114.4782,-47.2710,61.6591
80720.0000,2016.1487,-328.0070,1725.4417,100.9514,-55.2650,65.0780
80740.0000,2006.0276,-338.5425,1718.5591,118.8794,-35.3849,57.8888
80760.0000,1996.3345,-342.7078,1716.5559,117.7232,-37.6665,58.3175
80780.0000,2003.2106,-347.3596,1726.8245,116.9309,-34.6380,54.2108
80800.0000,1979.0507,-354.4991,1700.3644,120.8617,-31.7852,52.9934
80820.0000,1995.9690,-355.5762,1720.2532,120.2350,-35.9359,50.8516
80840.0000,1982.5195,-379.9907,1709.5137,148.9189,-23.9081,49.7452
80860.0000,2005.8868,-377.2027,1753.1482,143.3048,-26.6187,46.0511
80880.0000,2010.7158,-363.4104,1725.1698,127.4393,-34.8879,57.9927
80900.0000,1993.2194,-353.1749,1717.8665,117.9470,-30.3834,48.5032
80920.0000,1988.4294,-363.4195,1714.2220,123.0586,-30.1277,55.3949
80940.0000,1971.3875,-386.3803,1729.8068,162.3459,-22.3257,49.9593
80960.0000,1991.7856,-359.3102,1721.4236,120.6335,-39.1659,52.2675
80980.0000,2004.6567,-348.8938,1734.0238,123.4231,-28.7537,62.3852
81000.0000,1974.7201,-352.5533,1717.7051,141.5291,-30.0366,65.9160
81020.0000,1995.7382,-377.1884,1742.9751,151.9772,-30.2611,55.0830
81040.0000,1990.5066,-376.7800,1734.6565,151.3246,-32.8134,54.2817
81060.0000,1965.6907,-383.7655,1699.0833,154.4941,-36.0203,49.2634
81080.0000,1995.0077,-355.1650,1724.9010,146.9651,-27.6213,66.2227
81100.0000,1980.4934,-372.6071,1702.2869,151.1098,-45.5862,62.4683
81120.0000,1994.7444,-367.4657,1723.4070,164.7482,-32.3069,69.3086
81140.0000,1981.1040,-357.5880,1711.0706,159.6569,-30.5320,68.9955
81160.0000,1998.8900,-378.5109,1732.6166,170.0761,-34.7703,58.4374
81180.0000,1999.2412,-350.7735,1721.5063,155.9149,-32.6216,72.3016
81200.0000,2000.4884,-368.9700,1717.4259,146.0742,-35.4491,57.6913
81220.0000,2000.5466,-365.1797,1725.3345,153.7472,-44.6526,59.5878
81240.0000,1993.5902,-379.9440,1705.7773,138.8856,-39.1400,43.1641
81260.0000,1988.3315,-378.8605,1683.3655,119.5119,-43.0699,40.7117
81280.0000,1964.6522,-393.5992,1675.7633,141.2549,-45.5338,38.8057
81300.0000,2018.3031,-361.2262,1719.6201,140.3730,-40.5482,58.6259
81320.0000,2036.0045,-340.2542,1726.1915,111.6042,-56.4498,61.6794
81340.0000,2013.9647,-363.5085,1715.8248,125.1640,-47.0186,48.6705
81360.0000,2020.4569,-362.9211,1707.8334,116.5082,-54.8844,49.9208
81380.0000,2011.9856,-369.8334,1703.0808,114.5204,-57.9472,45.8683
81400.0000,2016.9606,-374.0544,1710.4178,118.4571,-53.4859,45.1075
81420.0000,2001.6429,-375.5338,1698.5912,122.2922,-57.6493,43.6493
81440.0000,2035.8956,-355.0970,1712.1362,95.2682,-70.8695,51.3464
81460.0000,2039.6721,-349.6706,1726.8099,115.9696,-59.6952,64.0458
81480.0000,2029.5767,-352.0749,1722.6660,110.6285,-61.1058,54.7119
81500.0000,2055.9463,-360.5390,1733.7725,99.2197,-72.8680,53.9765
81520.0000,2032.3142,-345.5870,1721.9373,119.6519,-67.0199,65.2681
81540.0000,2043.3234,-362.0934,1737.3927,114.3245,-67.8132,51.5038
81560.0000,2040.2495,-377.6197,1744.8362,136.8528,-60.5289,54.3412
81580.0000,2043.4926,-362.5558,1736.9579,129.5584,-66.9408,62.9608
81600.0000,2051.5710,-359.7822,1761.4755,138.8818,-58.7737,59.1309
81620.0000,2023.6118,-342.1047,1723.8967,113.0392,-55.8870,46.6069
81640.0000,2050.8088,-350.0510,1773.9215,152.0940,-56.5558,63.6918
81660.0000,2095.8384,-337.1203,1800.5299,134.7583,-50.2588,67.3987
81680.0000,2030.3384,-368.0988,1748.6891,141.3356,-50.8909,44.0350
81700.0000,2040.8031,-352.3274,1741.6309,119.4405,-59.4395,48.8622
81720.0000,2026.8472,-315.9803,1718.9701,123.4609,-57.0285,75.8388
81740.0000,2047.3766,-341.1162,1752.8779,122.4702,-57.8878,51.0416
81760.0000,2025.5583,-350.6233,1727.4578,113.3645,-52.9509,39.3274
81780.0000,2044.7581,-343.9520,1751.0242,123.6256,-66.3193,57.8176
81800.0000,2027.3728,-326.4746,1745.9440,130.0373,-65.2356,58.8664
81820.0000,2006.8734,-319.9487,1714.6321,114.8648,-68.6981,62.3991
81840.0000,2039.0624,-309.8062,1733.3596,99.0341,-61.6099,61.9028
81860.0000,2017.6182,-345.8311,1735.9480,127.8548,-67.7919,49.6271
81880.0000,2050.4163,-344.4728,1762.6968,126.4386,-65.9988,46.5835
81900.0000,2034.3174,-333.0536,1754.3770,141.2357,-68.7809,67.4415
81920.0000,2034.0079,-318.5611,1721.1169,104.4402,-75.1601,52.6792
81940.0000,2025.9806,-342.1303,1730.5731,128.6593,-75.7964,52.9065
81960.0000,2029.0909,-339.0051,1744.0667,147.6846,-69.0675,59.6072
81980.0000,2053.5786,-322.5957,1752.9426,137.8514,-75.4144,66.2711
82000.0000,2063.7136,-319.8964,1775.6029,146.1611,-70.8845,66.2793
82020.0000,2111.1265,-311.8246,1814.6202,140.9034,-72.5292,69.6225
82040.0000,2087.6089,-332.7591,1798.4924,136.7609,-78.0210,50.3361
82060.0000,2079.1885,-316.4943,1776.9045,141.1920,-66.3586,64.8868
82080.0000,2066.7336,-315.3281,1748.8418,118.9845,-81.7691,65.0221
82100.0000,2070.8074,-333.3323,1773.4442,151.2480,-71.9993,61.3312
82120.0000,2070.8596,-322.3317,1767.6323,142.2847,-71.5556,58.9223
82140.0000,2070.3660,-339.7331,1787.5314,169.0184,-72.9164,57.4660
82160.0000,2114.0874,-298.8492,1822.3159,160.0369,-76.5026,81.3295
82180.0000,2069.3562,-317.8869,1774.9746,152.5358,-76.9027,53.0560
82200.0000,2085.8826,-328.4120,1803.2793,159.3264,-79.6962,55.1299
82220.0000,2108.5342,-306.8213,1806.0693,135.0903,-86.6639,60.8026
82240.0000,2087.5420,-304.4914,1781.4426,130.6548,-94.8361,62.5337
