t,AF3,F7,F3,F4,F8,AF7
6220.0000,-196.6294,555.6529,588.2755,865.7115,-103.3436,-134.9846
6240.0000,-192.9872,551.3155,585.6794,857.3082,-115.1653,-138.4288
6260.0000,-212.2773,537.7691,588.2739,848.8495,-135.2796,-155.8023
6280.0000,-226.3029,533.1831,586.6839,840.0967,-160.1862,-152.7687
6300.0000,-185.1636,567.8410,591.3004,894.8858,-123.1791,-107.8117
6320.0000,-184.4204,560.2514,588.6927,892.2222,-133.2241,-101.7639
6340.0000,-225.8770,517.8409,590.3042,863.8433,-163.2792,-139.5663
6360.0000,-248.7581,514.1040,588.6791,834.9575,-176.2326,-163.9255
6380.0000,-226.8446,521.7526,586.3398,838.0297,-166.1631,-145.5779
6400.0000,-237.9351,520.2717,588.6652,841.9930,-179.2674,-153.1351
6420.0000,-233.5399,513.7654,588.3187,884.0891,-176.0681,-129.3017
6440.0000,-195.1404,537.1991,585.6266,886.9854,-144.3990,-71.1031
6460.0000,-234.2766,516.7918,589.3426,842.9807,-185.9888,-126.3709
6480.0000,-275.3109,480.0245,590.5905,798.8451,-230.5295,-165.3157
6500.0000,-243.2822,520.0746,588.3572,820.1920,-215.8740,-130.2087
6520.0000,-177.3271,565.0826,590.5688,900.7949,-136.6178,-41.3286
6540.0000,-224.0282,532.9966,592.4110,842.2446,-169.6894,-94.0786
6560.0000,-267.6194,500.9785,588.5799,801.6551,-223.6817,-137.2840
6580.0000,-233.7622,516.0818,587.4532,838.4318,-205.7308,-100.1463
6600.0000,-203.8834,548.8494,592.5308,858.5234,-176.7783,-77.5007
6620.0000,-200.7124,543.2581,594.4800,859.3661,-193.5865,-62.0536
6640.0000,-245.8762,511.8147,593.5092,817.4907,-238.8673,-126.4705
6660.0000,-269.5366,506.1660,591.4882,793.5728,-251.6281,-139.9875
6680.0000,-267.1834,516.5195,593.4777,767.5064,-256.0194,-150.5511
6700.0000,-268.4803,534.4953,593.5345,818.6080,-229.5033,-147.8060
6720.0000,-229.1479,514.5845,597.4249,845.4197,-238.1985,-111.4836
6740.0000,-271.3446,497.4218,595.5791,823.7411,-256.4175,-137.9435
6760.0000,-303.2737,467.4589,594.4279,777.1737,-304.3703,-172.6411
6780.0000,-276.3130,493.5985,592.5859,804.8438,-291.2957,-146.8998
6800.0000,-279.4884,481.3484,593.3897,797.2009,-311.5273,-155.6182
6820.0000,-249.1361,525.5476,591.6122,795.9749,-281.2361,-132.9549
6840.0000,-293.5463,509.2943,594.3654,811.0986,-304.5696,-184.6220
6860.0000,-241.0350,519.6356,596.6278,813.9013,-301.1316,-140.8409
6880.0000,-256.5872,511.2966,591.3104,800.9657,-321.6960,-151.3912
6900.0000,-284.0222,462.7578,594.6940,778.0176,-367.1620,-181.9869
6920.0000,-222.5877,537.1898,595.3155,849.8653,-295.6667,-110.4829
6940.0000,-272.0855,502.6907,592.7047,805.0333,-343.9525,-167.0141
6960.0000,-273.5811,505.0701,592.2657,792.9027,-348.8548,-170.2154
6980.0000,-264.0818,511.6318,591.7234,794.9818,-365.9271,-173.2455
7000.0000,-205.5123,550.2652,594.2571,840.0099,-335.7576,-130.1414
7020.0000,-226.2520,541.6324,593.7623,832.9055,-335.9493,-130.3988
7040.0000,-251.3711,494.3459,594.2323,797.0522,-368.9250,-172.9860
7060.0000,-276.4830,491.5332,594.7977,790.9938,-352.9691,-178.6325
7080.0000,-266.1959,492.3458,597.1775,795.9607,-354.8792,-182.8515
7100.0000,-251.6052,497.3802,594.8185,806.9163,-340.0331,-143.9254
7120.0000,-297.0670,475.4748,591.1635,751.1906,-385.9986,-185.6909
